,name,rating,review_count,categories,id,location,price,latitude,longitude
64,Max Lager's Wood-Fired Grill & Brewery,3.5,784,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",RxFswqKnQILkQUDw_eKcQQ,"{'address1': '320 Peachtree St NE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['320 Peachtree St NE', 'Atlanta, GA 30308']}",$$,33.76337,-84.38708000000001
65,Sway,4.0,406,"[{'alias': 'southern', 'title': 'Southern'}]",XA6jXZCnZiJW5ahXtFxjDA,"{'address1': '265 Peachtree St NE', 'address2': '', 'address3': 'Hyatt Regency Atlanta', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['265 Peachtree St NE', 'Hyatt Regency Atlanta', 'Atlanta, GA 30308']}",$$,33.7617276134979,-84.386857675988
66,Smoke Ring,3.5,467,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",TUVM_kneK4GTTD5tKnGJtA,"{'address1': '309 Nelson St SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['309 Nelson St SW', 'Atlanta, GA 30313']}",$$,33.7522596,-84.3979815
67,Busy Bee Cafe,4.0,718,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",AvXqLbcGCxdIEF_qZTY0Kw,"{'address1': '810 Martin Luther King Jr Dr SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30314', 'country': 'US', 'state': 'GA', 'display_address': ['810 Martin Luther King Jr Dr SW', 'Atlanta, GA 30314']}",$$,33.7544325583427,-84.4140216889549
68,Max's Coal Oven Pizzeria,4.0,472,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",GZXfT_c8Hx6rjTOWY4Veuw,"{'address1': '300 Marietta St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['300 Marietta St NW', 'Atlanta, GA 30313']}",$$,33.76158,-84.39648000000001
69,Budi's Sushi,4.5,189,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",yPrwvd6z5dCHWU8l4b8nyA,"{'address1': '349 Decatur St SE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['349 Decatur St SE', 'Atlanta, GA 30312']}",$$,33.749714000000004,-84.37885899999999
70,Panbury's Double Crust Pies,4.5,109,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'southafrican', 'title': 'South African'}]",iVgFMn1z6lZUU1jyVTiLSQ,"{'address1': '209 Edgewood Ave SE', 'address2': 'Ste 104', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['209 Edgewood Ave SE', 'Ste 104', 'Atlanta, GA 30303']}",$,33.75403,-84.37986
71,LottaFrutta - Atlanta,4.5,326,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",OhB-VnmDCxRquIysWH-yKw,"{'address1': '590 Auburn Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['590 Auburn Ave NE', 'Atlanta, GA 30312']}",$,33.756,-84.36809000000001
72,Elliott Street Deli & Pub,4.0,144,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pubs', 'title': 'Pubs'}]",FfAzwv9L6rTIqltJg1QCvA,"{'address1': '51 Elliott St SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['51 Elliott St SW', 'Atlanta, GA 30313']}",$$,33.7531547546387,-84.3982315063477
74,Meehan's Public House,3.5,396,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",X7vgSJUfaGyoa_H38ZG-yw,"{'address1': '200 Peachtree St', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['200 Peachtree St', 'Atlanta, GA 30303']}",$$,33.758906,-84.38774000000001
75,Grindhouse Burgers,4.0,322,"[{'alias': 'burgers', 'title': 'Burgers'}]",L40VDBEi26K3dZqFuEekxg,"{'address1': '209 Edgewood Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['209 Edgewood Ave SE', 'Atlanta, GA 30303']}",$,33.75403,-84.37986
76,NaanStop,3.5,257,"[{'alias': 'indpak', 'title': 'Indian'}]",NEH9IVvl1e1vcSU0sK9YQg,"{'address1': '64 Broad St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['64 Broad St NW', 'Atlanta, GA 30303']}",$,33.7558309,-84.3894655
77,Atlanta Braves All Star Grill,3.5,382,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",WXa65iCNZbQPi-jzkAKoRg,"{'address1': '200 Peachtree St NW', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['200 Peachtree St NW', 'Atlanta, GA 30303']}",$$,33.759053,-84.387851
78,Hsu's Atlanta,4.0,284,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",bCY3Jn1_p9GbCwnDzU-nDA,"{'address1': '192 Peachtree Center Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['192 Peachtree Center Ave NE', 'Atlanta, GA 30303']}",$$,33.7595475225047,-84.38623265886079
79,Ammazza,4.0,486,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",MOHaDv9dBXIvVGS_DSZVrQ,"{'address1': '591 Edgewood Ave', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['591 Edgewood Ave', 'Atlanta, GA 30312']}",$$,33.754216,-84.368089
80,Sweet Auburn Seafood,3.5,616,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",MCpfkiDhgDZy70tOza013g,"{'address1': '171 Auburn Ave NE', 'address2': 'Ste P', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['171 Auburn Ave NE', 'Ste P', 'Atlanta, GA 30303']}",$$,33.7554212913027,-84.3805495244895
81,Skyview Atlanta,3.5,270,"[{'alias': 'amusementparks', 'title': 'Amusement Parks'}]",uSHEuUnh9d4kabRfskMYRw,"{'address1': '168 Luckie St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['168 Luckie St NW', 'Atlanta, GA 30303']}",,33.758846999999996,-84.391811
82,Cafe Lucia,4.5,89,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",yx91SEYTHsuHGQoKV-189g,"{'address1': '57 Forsyth St NW', 'address2': 'Ste R8', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['57 Forsyth St NW', 'Ste R8', 'Atlanta, GA 30303']}",$,33.755814,-84.389904
83,Six Feet Under Pub & Fish House- Grant Park,3.5,862,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",I4hfTASzIDrN0xAENp9Q6A,"{'address1': '437 Memorial Dr SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['437 Memorial Dr SE', 'Atlanta, GA 30312']}",$$,33.74645,-84.372834
84,Historic Oakland Cemetery,4.5,138,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5akNyw2ndF-E8viefouRaw,"{'address1': '248 Oakland Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['248 Oakland Ave SE', 'Atlanta, GA 30312']}",,33.7486543510394,-84.373091943562
85,Dat Fire Jerk Chicken,4.0,228,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",v3Bj4U3WMuol_VLJLQpvRQ,"{'address1': '226 Northside Dr NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['226 Northside Dr NW', 'Atlanta, GA 30313']}",$,33.7482648359054,-84.4047161904907
87,Negril Village,3.5,864,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",D-_DMNa4O1C0Cz-WCZwZYQ,"{'address1': '30 N Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['30 N Ave NE', 'Atlanta, GA 30308']}",$$,33.7715229434348,-84.386467449367
88,Thumbs Up Diner,4.0,446,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}]",3ZvvF1M4NJF5jZUkqhxQbw,"{'address1': '573 Edgewood Ave SE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['573 Edgewood Ave SE', 'Atlanta, GA 30312']}",$$,33.7541951268418,-84.3685469631947
89,Thrive,3.5,289,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",yEB_TgDdA84SIsa_Ht3-Pw,"{'address1': '101 Marietta St NW', 'address2': 'Fl 1 Centennial Tower', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['101 Marietta St NW', 'Fl 1 Centennial Tower', 'Atlanta, GA 30303']}",$$,33.7569394607425,-84.3923377990723
90,Joystick Gamebar,4.0,278,"[{'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",nqSu_ZSj0t-5IrVE0oc6HA,"{'address1': '427 Edgewood Ave', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['427 Edgewood Ave', 'Atlanta, GA 30312']}",$,33.7541962,-84.3735428
91,"Tom, Dick & Hank",4.0,340,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",RpsYzOuyCoAVKLl-vQL1mw,"{'address1': '191 Ralph David Abernathy Blvd SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['191 Ralph David Abernathy Blvd SW', 'Atlanta, GA 30312']}",$$,33.73701,-84.39419000000001
92,Staplehouse,4.5,222,"[{'alias': 'newamerican', 'title': 'American (New)'}]",yWsHawhAIt1rINn4U8s3kQ,"{'address1': '541 Edgewood Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['541 Edgewood Ave SE', 'Atlanta, GA 30312']}",$$$,33.75401,-84.3699
93,Condesa Coffee,4.0,270,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",xvSa0CDP27pthoGeK4oGQQ,"{'address1': '480 John Wesley Dobbs Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['480 John Wesley Dobbs Ave', 'Ste 100', 'Atlanta, GA 30312']}",$,33.7597745489245,-84.3719016158246
94,The BQE Restaurant & Lounge,3.0,719,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",dWBKYjQ3q2v2dOjsfLLxDg,"{'address1': '262 Edgewood Ave NE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['262 Edgewood Ave NE', 'Atlanta, GA 30303']}",$$,33.7546,-84.37913
95,Cuts Steakhouse,3.5,401,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",v7jxMevlILvPkDWubX_Xug,"{'address1': '60 Andrew Young International Blvd NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['60 Andrew Young International Blvd NE', 'Atlanta, GA 30303']}",$$$,33.7599264,-84.38578220000001
96,Papi's Cuban & Caribbean Grill,4.0,880,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",bP6goJODwRnM3AVy45Kn9w,"{'address1': '216 Ponce De Leon Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['216 Ponce De Leon Ave NE', 'Atlanta, GA 30308']}",$$,33.772758,-84.380375
97,The Varsity,3.0,1918,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",sPhPI3B6tvcJIULhICr-Pg,"{'address1': '61 North Ave NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['61 North Ave NW', 'Atlanta, GA 30308']}",$,33.7715099,-84.38931090000001
98,Café 458 Brunch,4.5,147,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",7EC1xXsaPsXu0kfdQ8ATtA,"{'address1': '458 Edgewood Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['458 Edgewood Ave NE', 'Atlanta, GA 30312']}",$,33.754529999999995,-84.3726
99,Carroll Street Café,4.0,451,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",wRNzDZ3YK1DHZiGaAWFiiA,"{'address1': '208 Carroll St SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['208 Carroll St SE', 'Atlanta, GA 30312']}",$$,33.7489815,-84.3678513
100,Anatolia Cafe & Hookah Lounge,3.5,258,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",nfbh18OG2uVQ6QfknP03eA,"{'address1': '52 Peachtree St NW', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['52 Peachtree St NW', 'Atlanta, GA 30303']}",$$,33.7551416569375,-84.3892505570941
101,Panbury's Pie Café,4.5,87,"[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",a1VvFt4iDaVlj-8Vk1uyPA,"{'address1': '231 Peachtree St NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['231 Peachtree St NE', 'Atlanta, GA 30303']}",$,33.7602246,-84.3871759
102,Stats,3.0,527,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breweries', 'title': 'Breweries'}]",aIbfhl3HV5jN-5DuSLOOLQ,"{'address1': '300 Marietta St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['300 Marietta St NW', 'Atlanta, GA 30313']}",$$,33.7613162979786,-84.39628627229291
103,Java Cats Cafe,4.5,104,"[{'alias': 'themedcafes', 'title': 'Themed Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'petadoption', 'title': 'Pet Adoption'}]",bodM9TsoZIktedqrIwY6mg,"{'address1': '415 Memorial Dr SE', 'address2': 'Ste C', 'address3': None, 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['415 Memorial Dr SE', 'Ste C', 'Atlanta, GA 30312']}",$,33.746559999999995,-84.37420999999999
104,Trader Vic's,3.5,306,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",pFYW6rNHtdUFjdrP28rGZQ,"{'address1': '255 Courtland St NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['255 Courtland St NE', 'Atlanta, GA 30303']}",$$$,33.761534999211996,-84.3835529920655
105,CNN Center,3.5,195,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",J7y_HTXC4UtMTC2ZM7ltSg,"{'address1': '190 Marietta St NW', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['190 Marietta St NW', 'Atlanta, GA 30303']}",,33.756595482973,-84.3968100600803
106,Just Add Honey Tea Company,4.5,58,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",YQ1RYzdAazYTO6FtW4qU6g,"{'address1': '209 Edgewood Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['209 Edgewood Ave SE', 'Atlanta, GA 30303']}",$$,33.75403,-84.3798599
107,Sister Louisa's Church of the Living Room & Ping Pong Emporium,4.0,261,"[{'alias': 'bars', 'title': 'Bars'}]",FNqqraC7W1D31q9TFtoLRg,"{'address1': '466 Edgewood Ave', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['466 Edgewood Ave', 'Atlanta, GA 30312']}",$,33.7544349,-84.37197979999999
108,Little's Food Store and Grill,4.5,144,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'burgers', 'title': 'Burgers'}]",KbyrRWuEeK6uEbtpAUgIdg,"{'address1': '198 Carroll St', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['198 Carroll St', 'Atlanta, GA 30312']}",$,33.74923,-84.36784
109,Sweet-Stack Creamery,4.5,65,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'donuts', 'title': 'Donuts'}]",iPKmtXMyqzk_uK26Hxk0MA,"{'address1': '25 Piedmont Ave NE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['25 Piedmont Ave NE', 'Atlanta, GA 30303']}",,33.755247999999995,-84.381977
110,Fresh To Order,4.0,116,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",dlq8ENCS5nFDOuCChLkp_A,"{'address1': 'One Cnn Ctr', 'address2': 'Ste 220', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['One Cnn Ctr', 'Ste 220', 'Atlanta, GA 30303']}",$$,33.757919,-84.394777
111,The PokéSpot,4.0,73,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",MU0Nb_p2QDteK30iGzOX7A,"{'address1': '200 Peachtree St NE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['200 Peachtree St NE', 'Atlanta, GA 30303']}",$$,33.759147999999996,-84.388361
112,Bone Lick,3.5,353,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",8Hpl8in3MMIHx5OSnpWk4A,"{'address1': '327 Edgewood Ave', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['327 Edgewood Ave', 'Atlanta, GA 30312']}",$$,33.75415,-84.3769
113,Slice Downtown,3.5,174,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'lounges', 'title': 'Lounges'}]",EbkYZwqtnKmpYhQx0ihADQ,"{'address1': '85 Poplar St NW', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['85 Poplar St NW', 'Atlanta, GA 30303']}",$$,33.75691,-84.39001999999999
114,Paschal's,3.0,502,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",0MdGi024wDkKE86wrm22rA,"{'address1': '180 Northside Dr SW', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['180 Northside Dr SW', 'Atlanta, GA 30313']}",$$,33.749519899999996,-84.40352
115,Harold's Chicken & Ice Bar,3.5,481,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5hrvvAGs9i6UiSQBsrTmlg,"{'address1': '349 Edgewood Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['349 Edgewood Ave SE', 'Atlanta, GA 30312']}",$$,33.75414,-84.37614
116,Mellow Mushroom,3.5,222,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]",qbFXEqi7fbq2nOro_CMY8w,"{'address1': '400 W Peachtree St', 'address2': 'Ste 1', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['400 W Peachtree St', 'Ste 1', 'Atlanta, GA 30308']}",$$,33.7649533,-84.388648
